Date,link,text
"February 21, 2022 12:34 PM IST",https://www.moneycontrol.com/news/business/economy/abb-india-says-customer-enquiries-have-increased-hopeful-of-private-sector-capex-revival-8141401.html,"Sanjeev Sharma, Country Head and Managing Director of ABB India

live bse live

nse live Volume Todays L/H More ×

Business enquiries have gone up recently, indicating that private sector customers are back to spending, Sanjeev Sharma, country head and managing director of ABB India Ltd, tells Moneycontrol’s Rachita Prasad in an exclusive interview.

Sharma said that the company is bullish on food and beverage, pharma, data centre, power distribution, automotive, building and infrastructure segments in India.

The company will continue with organic growth but has set its eyes on acquisitions, too, for different businesses, he said.

Edited excerpts:

ABB’s global CEO has said that the global supply chain continues to be an issue, or else order execution would have been faster and revenue booking could have been at a higher pace. How much of the disruption in the global supply chain is still impacting ABB India?

All our 18 business divisions are very local in nature. We have localised our value chain as much as possible. So the impact of disruptions in the global supply chain has been less. But then there are critical areas where we have to import as the local supply chains are not so developed. Our local business and global supply chain did a good job in handling whatever demand projections we had.

The robustness in demand surprised us. For the extra demand that came, we had to take extra efforts with materials and components to serve customers.

The supply-chain disruption has impacted availability and has led to price escalation. How are you managing that?

Availability of semiconductors and plastics has been hit. These are critical components. Not all our products use semiconductors, unlike some other industries. We are a 130-year-old company and have flexibility in production of different products that use different chips. There were a number of strategies we could use. But I have to admit there was a crunch of semiconductors which continues. Our team detected the plastic supply crunch pretty early and organised themselves well.

We are a company with a long-term view. So, whatever we had on our books and the delivery time we had committed, we had to deliver that and we did. Wherever the supply contract allowed, we changed the price. But when we started booking new orders and the cost and inflation was visible, we passed it on to the customers.

Almost 70 percent of our business is products which have a two-and-a-half month cycle. That means, earlier orders are already delivered. Of the rest, 20 percent is service, which is billed on the basis of usage, and 10 percent is projects where large contracts have been executed. What we have now are fresh projects.

ABB sold a majority stake in the power grid projects business globally, and ABB India’s business mix has undergone a lot of changes. You are now a products company. What is the strategy here and what’s the way ahead?

In the last few years, the main reason why we have very strong cash flows, conversion of profits, balance sheet and cash position is the product portfolio. The conversion cycle of orders to revenue is short and cash flow is good. We had to let go of our power grid business at a global level, and we followed in India by going with Hitachi, which is now Hitachi Energy.

We also hived off our solar inverter business to Fimer. So our footprint now is less towards utilities and more towards industrial work. We have the solutions for power distribution in cities, energy efficiency, robotics automation portfolio and process automation. We are mostly directed in this space for projects. We expect the projects portfolio to increase, going forward. The Indian economy has seen low capex in the core sector in the last many years. But now when capex recovery will happen, it will translate into projects.

We have 18 divisions catering to 20 market segments. They will grow in rotation. Some will be strong today and some others will grow stronger tomorrow and that will provide robustness to our portfolio.

Segments like food and beverage, pharma, data centre, power distribution, automotive, building and infrastructure are growing over 10 percent. Some other segments -- like coal, cement, oil and gas, chemical, metals and mining, pulp and paper, plastic and textiles -- are growing below 10 percent.

Now there is a clear visibility of capex formation in the latter category and they will also grow above the 10 percent level.

In the current environment, many of your peers are aligning their businesses to segments which derive jobs from the government capex as private sector capex has been low. Are you pinning hopes too much on the private sector capex revival?

I didn’t say that. Our exposure to government- and private-sector capex is equal. We will benefit from both. We will not take direct engineering, procurement and construction (EPC) orders from the government due to the portfolio’s construct. There will be EPC contractors who will take government orders and buy products and solutions from us.

What is your assessment of private sector sentiment on the ground? Are there greenshoots in private sector capex?

On the macro side, we have a government which has a fairly robust and positive policy towards capex formation and all incentives are in place. The non-performing assets in the banking sector are somehow getting resolved. This means banks are ready to give credit. A lot of work has been done on the corporate governance side. This will help capital distribution in the country. I have a positive view for India in the mid- to long-term.

When we judge if there are greenshoots, we look at how business enquiries have been for the 20 segments we have presence in. That indicates the planning and spend of customers. That is very strong right now.

What is happening in your robotics and automation business?

The market has improved in the robotics business. During the peak of COVID, in 2020, we inaugurated a large facility for robotics and automation, and, immediately after that, we secured some large orders.

I can't disclose the name due to a non-disclosure pact but we have an order from a very large player in India, which is acting on behalf of a global buyer. The scalability of that is very sophisticated. It’s a five-year repeating order. Ola secured all robotics supplies for their new mega factory from us. If you take the top five 5 FMCG (fast-moving consumer goods) companies, they are acquiring a lot of robotics from us for advanced packaging.

The use of robotics has increased. Earlier, it was four robots per 10,000 workers; now, it is six.

This will continue to expand because if you want to make in India and export, you need robotics for flexibility and scale.

How is the process automation business doing?

We have two segments under this – energy and other sectors. On the energy side of the business, there has been quite a bit of investment and we have received some orders from the oil and gas sector in the last quarter of 2021. We are very selective about the power generation sector; but we have a very strong solid installed base which offers strong services opportunities.

In case of process industries automation, we now find that capex formation is quite visible and we are seeing strong conversion of orders.

Our other vertical– motion division– is all about energy efficiency. That’s the area where we are seeing quite good growth and our portfolio is quite well accepted in the market.

Your electrification products business is doing well. Are there any gaps you need to fill in the portfolio?

We have a portfolio we need. We start with medium voltage switchgears and technologies which go into the power distribution of these industries. Now, the focus is moving from power generation to improving the distribution side and that will see a lot of investment. The data centre is a new entrant and is growing quite rapidly. We see good scope of expansion in energy efficiency for buildings.

You have been hiving off businesses in the last few years. Are there any other businesses you would like to exit or any new businesses that you would like to add? What is the mergers and acquisitions strategy?

We are a 130-year-old company. We have survived this long and we continue to thrive because we know that as and when industrial and market cycles change, you have to shed some portfolio to stay relevant for the future. That’s what we have done.

Now, ABB has good cash balance at the global and local levels, and we are keen on organic growth. We continue to invest in the expansion of our portfolio and capacity. We are also very actively looking at inorganic options, both globally and in India. There are criteria set for each of our 18 divisions. They are empowered to expand their portfolio and we have a pipeline.

Given that, what is the capex for ABB’s plans in India? Have you earmarked any amount for acquisitions?

On an organic basis, we are expanding our factories and constructing new ones. We are also making good investments on our ESG initiatives. Typically, our rolling average is about Rs 100 crore a year, but it goes up and down based on order sizes.

As for M&A, they will be financed within the cash flows we generate. We will look at acquisitions not from the perspective of ticket size, but for the opportunity in the market and how much value they can add to us."
"November 11, 2021 11:36 AM IST",https://www.moneycontrol.com/news/business/buy-power-grid-target-of-rs-220-icici-direct-7707221.html,"live bse live

nse live Volume Todays L/H More ×

ICICI Direct's research report on Power Grid

Power Grid is India’s largest power transmission utility with transmission lines of 170724 ckt km and 454350 MVA of transformation capacity. Power Grid transmits about 50% of total power generated in India to its transmission network It also undertakes transmission related consultancy to more than 150 domestic clients and owns and operates 71673 km of telecom network

Outlook

Maintain BUY rating on the stock We value the stock at Rs 220 i.e. 1.9x FY23E book value.

For all recommendations report, click here

Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.

Read More"
"October 04, 2021 11:20 AM IST",https://www.moneycontrol.com/news/business/stocks/power-grid-share-price-in-the-red-as-govt-may-amend-electricity-act-icici-sec-expects-an-upside-going-ahead-7539881.html,"live bse live

nse live Volume Todays L/H More ×

Power Grid Corporation of India share price was trading in the red on October 4. The stock price has been in focus as the government has been working on certain amendments to the Electricity Act that will focus on reforming India’s crippling power distribution companies.

At 10:29 hours, the stock was trading at Rs 192.05, up Rs 0.25, or 0.13 percent. It has touched an intraday high of Rs 193.35 and an intraday low of Rs 190.20.

The share touched its 52-week high Rs 197.90 and 52-week low Rs 115.99 on 30 September, 2021 and 15 October, 2020, respectively.

Power Grid Corporation of India (PGCIL) is geared up to benefit from the the upcoming auctions in the transmission space, according to an ICICI Securities report.

Opportunities on the horizon:

""Over FY22-26, we expect PGCIL to incur a capex of Rs 51,600 crore and commission assets worth Rs 76500 crore, taking its gross block from Rs 2,40,000 crore in FY21 to Rs 2,80,000 crore in FY24 and Rs 3,20,000 crore in FY26. With Power Grid InvIT now listed, a ready monetisation vehicle is available to PGCIL for its operational TBCB assets. This results in freeing up of capital as well as lower debt in its books, a good combination for future capex and growth,"" the research and brokring firm said.

""Since capex in transmission is expected to be steady going forward, for further growth PGCIL is looking to selectively invest in smart metering through the Rs 3,00,000-crore scheme, and in other new-age businesses including EV charging, battery energy storage, energy management, among others. Moderate capex requirement is also expected to boost dividend payouts.""

Catch all the market action on our live blog

ICICI Securities expects PGCIL to pay out greater than Rs 40 per share as dividend over FY22E-24E (60-65% on cumulative consolidated EPS of Rs 62.4 per share). Further, once 33 kV systems move into the purview of state transmission companies, we expect many of them to form JVs with PGCIL for capex in this segment, which will be a good growth opportunity for PGCIL, it said.

""We reinitiate coverage on Power Grid with buy rating and DCF-based target price of Rs 225 per share,"" the research firm added.

Monetisation of TBCB assets through the InvIT to bring capital efficiency and increase dividends:

In Q1FY22, Power Grid transferred 74% of its holdings in 5 SPVs to Power Grid Infrastructure Investment trust (PG InvIT) with a gross block of Rs 7,240 crore (balance 26% holdings in each SPVs to be transferred to the InvIT over Feb’22-Jan’24). The trust was listed at a valuation of Rs 9,100 crore. The firm received Rs 4,110 crore (out of the fresh issue of Rs 4,990 crore; OFS was for Rs 2,740 crore) and booked Rs 3,170 crore as profits during Q1FY22. As a ready investment vehicle, the trust stands to benefit as a preferred route for monetisation of PGCIL’s operational TBCB assets.

Valuations and dividend payout outlook:

ICICI Securities has reinitiated coverage on Power Grid with buy rating and discounted cash flow based target price of Rs 225 per share. The stock is currently trading at FY24E P/E of 8.8x, P/B of 1.6x, with a dividend yield of 7.8%.

Key risks:

Slower-than-expected pace of capitalisation

Inability to win projects

Disclaimer: The above report is compiled from information available on public platforms. Moneycontrol advises users to check with certified experts before taking any investment decisions."
"August 19, 2021 02:15 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-power-grid-target-of-rs-205-motilal-oswal-7356041.html,"live bse live

nse live Volume Todays L/H More ×

Motilal Oswal's research report on Power Grid

PWGR's 1QFY22 result highlights the steady growth in its Transmission business, with underlying numbers increasing 12% YoY. Reported standalone PAT rose 3x YoY, led by gains on sale of assets to the InvIT. It has won INR90-100b of awards during the past 8-9 months, which is a positive sign, given a declining order book. The capex trajectory is on a decline, and with proceeds from InvIT, we see strong scope for higher dividends. Valuations at 1.6x FY22E P/BV and a 7-8% FY22E dividend yield remain attractive for a company with a steady RoE of 18%. We maintain our Buy rating with a DCF-based TP of INR205/share.



Outlook

Given a 7-8% dividend yield, backed by steady earnings growth (5-6% CAGR) and RoEs of 18%, PWGR remains attractively valued at 1.6x FY22E P/BV. We maintain our Buy rating with a DCF-based TP of INR205/share.

For all recommendations report, click here

Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.

Read More"
"July 13, 2021 01:45 PM IST",https://www.moneycontrol.com/news/business/earnings/power-grid-q1-pat-seen-up-53-5-yoy-to-rs-3038-1-cr-icici-direct-7165851.html,"power_grid_250_10800495

live bse live

nse live Volume Todays L/H More ×

ICICI Direct has come out with its first quarter (April-June’ 21) earnings estimates for the Capital Goods and Power sector. The brokerage house expects Power Grid to report net profit at Rs. 3,038.1 crore up 53.5% year-on-year (down 13.6% quarter-on-quarter).

Net Sales are expected to increase by 10 percent Y-o-Y (down 0.6 percent Q-o-Q) to Rs. 9,886.9 crore, according to ICICI Direct.

Earnings before interest, tax, depreciation and amortisation (EBITDA) are likely to rise by 9.8 percent Y-o-Y (down 1.1 percent Q-o-Q) to Rs. 8,651.1 crore.

Disclaimer: The views and investment tips expressed by investment experts on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.

Read More"
"April 29, 2021 11:17 AM IST",https://www.moneycontrol.com/news/business/moneycontrol-research/power-grid-invit-offering-good-and-predictable-yield-6828961.html,"Power Grid Corporation of India and REC | Power Grid Corporation, pursuant to its selection as the successful bidder under Tariff based competitive bidding, acquired Ramgarh New Transmission (RNTL), the project SPV to establish Transmission system strengthening scheme for evacuation of power from solar energy zones in Rajasthan (8.1 GW) under phase II - Part A, on build, own, operate and maintain (BOOM) basis from the bid process coordinator - REC Power Distribution Company.

As an investment route in the listed space, Infrastructure Investment Trusts or InvITs are largely designed to offer a slightly better yield, without compromising on the risk, compared to a pure debt instrument. In the case of the proposed Power Grid InvIT, the company has pooled transmission assets, whose cash flow will be distributed among its unit holders.The InvIT is expected to generate distributable cash flows of around Rs 1150 crore annually for the next three years, which —..."
"November 15, 2020 11:57 AM IST",https://www.moneycontrol.com/news/business/stocks/buy-power-grid-target-of-rs-222-motilal-oswal-2-6120201.html,"live bse live

nse live Volume Todays L/H More ×

Motilal Oswal 's research report on Power Grid

Power Grid’s (PWGR) 2QFY21 results highlight the strong underlying numbers in its transmission segment, implying ~16% YoY growth. Reported S/A PAT rose 23% YoY, further aided by higher other income. INR180b of awards are to be bid under various schemes; however, we are expecting some delays. In this context, a declining order book does put a risk of growth slowing down. However, valuations at 1.3x FY22E P/BV and ~7-8% FY22E dividend yield remain attractive for a company with steady RoEs of ~17%. Maintain Buy with DCF-based TP of INR222/share.



Outlook

Valuations at 1.3x FY22E P/BV remain attractive for a company with steady RoEs of ~17% and does not capture any growth potential (EPS FY20-23E: 7% CAGR). Maintain Buy with DCF-based TP of INR222/share.

For all recommendations report, click here

Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.

Read More"
"September 18, 2020 01:21 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-power-grid-target-of-rs-223-motilal-oswal-5854921.html,"live bse live

nse live Volume Todays L/H More ×

Motilal Oswal 's research report on Power Grid

We analyzed details of Power Grid (PWGR)'s tariff-based competitive bidding (TBCB) projects from their annual reports. At an aggregate level, in our view, PWGR should be able to generate ~14% equity IRR (assuming a debt-to-equity ratio of 80:20 for its 11 under-construction projects). Equity IRR for its eight commissioned TBCB projects varies in the range of 2-27%. TBCB currently remains small in the overall context (3% FY20 PAT; 5% gross block). However, with increased awarding at the interstate/intrastate level on a TBCB basis, its pie would eventually grow. Over the past one year, PWGR has won ~7 projects on a TBCB basis. We expect profits from TBCB projects to rise to INR7.8b in FY23 from INR3.7b as new projects get commissioned.

Outlook

However, subsequent lower capital expenditure (along with the removal of DDT) also implies potential for higher dividends. We expect DPS to rise to INR14.3/sh in FY22, from INR10/sh in FY20, implying FY22 dividend yield of ~8%. PWGR's stock trades at just 1.2x FY22E P/BV for steady long-term growth and an underpenetrated market. Maintain Buy, with DCF-based TP of INR223/sh.

For all recommendations report, click here

Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.

Read More"
"August 13, 2020 03:03 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-power-grid-target-of-rs-221-motilal-oswal-5692801.html,"live bse live

nse live Volume Todays L/H More ×

Motilal Oswal 's research report on Power Grid

Power Grid (PWGR)'s result highlights the impact of rebate (INR10.75b), with reported S/A PAT declining 18.5% YoY to INR28.1b. Adjusted for the same and prior-period revenue, PAT was up 21% YoY. INR234b worth of awards would be bid out under various schemes, but we expect some delays. In this context, a declining order book does present the risk of growth slowdown.



Outlook

However, valuations at 1.3x FY22E P/BV and ~9% FY22E dividend yield remain attractive for a company with steady RoEs of ~17%. Maintain Buy, with DCF-based TP of INR221/sh.

For all recommendations report, click here

Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.

Read More"
"June 24, 2020 10:18 AM IST",https://www.moneycontrol.com/news/business/markets/power-grid-ntpc-ioc-bpcl-oil-gail-trade-mixed-after-fitch-revises-outlook-5448761.html,"live bse live

nse live Volume Todays L/H More ×

Shares of Indian Oil Corporation (IOC), Bharat Petroleum Corporation (BPCL), Oil India (OIL), GAIL India, Power Grid Corporation of India and NTPC traded mixed in the morning trade on BSE after Fitch Ratings revised the outlook on these company's ratings.

Shares of Power Grid Corporation of India fell almost 2 percent while those of NTPC jumped over 2 percent in early trade on BSE.

Shares of IOC, BPCL, OIL and GAIL traded with gains of about half-a-percent each.

""Fitch Ratings has revised the outlook on the long-term issuer default ratings (IDR) of six rated Indian government-related entities (GREs) to Negative from Stable. The entities' long-term IDRs are affirmed at 'BBB-'. The rating action follows the revision of the Outlook on India's 'BBB-' sovereign rating to Negative from Stable on June 18,"" it said in a statement.

Also, Fitch revised the outlook on Hindustan Petroleum Corp Ltd (HPCL), which is a subsidiary of state-owned Oil and Natural Gas Corp (ONGC), to negative from stable.

Fitch said while ratings of IOC and BPCL are equalised with those of the sovereign given the strong likelihood of support, the same of GAIL and Power Grid are stronger than that of the sovereign at 'BBB' and 'BBB+', respectively. However, their ratings are capped at the same level as that of the state, according to the criteria.

Read more: Fitch revises outlook of IOC, NTPC among other state-owned firm to negative"
"June 23, 2020 06:55 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-power-grid-target-of-rs-222-motilal-oswal-5444241.html,"live bse live

nse live Volume Todays L/H More ×

Motilal Oswal 's research report on Power Grid

Power Grid's (PWGR) 4QFY20 results highlight steady performance in the Transmission segment. Adj. PAT increased 7% YoY even as Consultancy/ Telecom EBIT declined 7%/4% YoY. FY20 capitalization stood at INR182b given the delay in commissioning of Raigarh-Pugalur. INR230b worth awards are up for bidding under various schemes; however, we expect some delays. In this context, a declining order book does put a risk of slowdown in growth.



Outlook

However, valuations at 1.3x FY22E P/BV and ~8-9% FY22E dividend yield remain attractive for a company with steady RoEs of ~17%. Maintain Buy with a DCF-based TP of INR222/share.



For all recommendations report, click here

Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.

Read More"
"March 30, 2020 01:12 PM IST",https://www.moneycontrol.com/news/business/moneycontrol-research/looking-for-safety-this-stock-can-be-a-good-option-5083931.html,"PRO Only Highlights

- Quarterly performance largely backed by improved realisations

- Medium-term triggers China plus and protectionist measures for tyre industry

- Valuations not inexpensive; but improved medium-term outlook

Highlights - Regulated business, consistency in cash flow and earnings - Impact of Coronavirus pandemic to be marginal or negligible - Expect marginal but consistent growth in earnings - Lower interest and taxes to support earnings and cash flow - Monetisation of existing transmission assets could unlock partial value - Valuations at multi-year low, offering a good 7 percent dividend yield The mayhem in the market has left few stocks untouched. The good thing is that even high quality companies, which..."
"February 11, 2020 08:23 PM IST",https://www.moneycontrol.com/news/business/govt-proposal-on-ddt-to-adversely-impact-fund-raising-plans-of-nhai-powergrid-4933261.html,"live bse live

nse live Volume Todays L/H More ×

The government's proposal to shift dividend distribution tax in the hands of investors will negatively impact NHAI and PowerGrid plans to raise funds through InvIT as higher tax incidence will make the instrument less attractive, rating agency Icra said.

In the Union Budget announced on February 1, Finance Minister Nirmala Sitharaman proposed removal dividend distribution tax (DDT), which will make dividend income from shares and mutual funds taxable in the hands of the unit-holder — instead of the company — at applicable income tax rates.

As per media reports, NHAI plans to initially raise Rs 15,000-20,000 crore and scale it up to Rs 40,000 crore later through monetisation of road assets, while PowerGrid Corporation has plans to monetise transmission assets of Rs 10,000 crore.

""As many as Rs 80,000 crore worth of InvITs were expected to be launched in 2020 of the Rs 2 trillion worth estimated in the next five years. However, the higher tax incidence in the hands of the unitholders will result in lower net-yield and reduced equity IRR, making equity raising a challenge,"" Icra Senior Vice-President Shubham Jain told reporters.

InvITs have been an attractive vehicle for developers to unlock capital deployed in operational projects and helps in reducing the cost of debt for infrastructure projects, he said.

""Also, foreign institutional investors find InvITs attractive due to their stable long-term returns, relatively lower risks because of operational portfolio and better corporate governance. If InvITs have to succeed, a conducive regime is the key and much would depend on regulatory and tax regime,"" Jain added.

According to Icra, domestic unit holders are likely to witness 34 per cent drop in returns, while foreign investors will witness around 22 per cent decline in returns.

Till date, Rs 22,000 crore have been raised from investors through InvITs, while another Rs 32,500 crore is in advanced stages.

Tower Infrastructure of Reliance Jio, a second InvIT from IRB–privately placed with GIC and acquisition of eight road assets by L&T's IndInfravit from Sadbhav are the ones in advanced stages.

Jain further said the Budget has also proposed full tax exemption to sovereign wealth funds, which could support higher participation from sovereign funds.

""Also, the amendment in definition of Business Trusts made to include unlisted private placed InvITs will lead to tax parity between unlisted and listed private placed InvITs resulting in former likely to gain prominence due to lower compliance cost,"" he added."
"February 04, 2020 01:07 PM IST",https://www.moneycontrol.com/news/business/markets/power-grid-share-price-rises-2-as-motilal-oswal-expects-double-digit-returns-4902751.html,"live bse live

nse live Volume Todays L/H More ×

Shares of Power Grid Corporation of India climbed almost 2 percent intraday trade on February 4 and looked on course to extend their gains into the second consecutive session.

The company on January 31 said its standalone quarterly net profit stood at Rs 2,673.49 crore in December 2019, up 14.68 percent from Rs 2,331.17 crore in December 2018.

Standalone net sales stood at Rs 8,991.98 crore in December 2019, up 6.15 percent from Rs 8,471.17 crore in December 2018.

After the December quarter numbers, brokerage firm Motilal Oswal Financial Firm maintained its buy recommendation on the stock with a target price of Rs 229, 22 percent upside from the closing price of February 3.

Power Grid’s Q3FY20 results highlight the company’s strong performance in the transmission segment, with adjusted PAT increasing 13 percent YoY. FY20 commissioning target though would be dependent on timely commissioning of the Raigarh-Pugalur (nearly Rs 9,000 crore) project,"" Motilal said.

While declining order book and capitalization schedule does put the risk of a slowdown in growth, valuations at 1.3 times FY22E P/BV and a nearly 7 percent dividend yield are attractive for a company with a steady return on equity (RoEs) of about 17 percent, Motilal added.

Around 13:00 hours, shares of Power Grid traded 1.41 percent up at Rs 190.35 on BSE

Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions."
"January 14, 2020 09:54 AM IST",https://www.moneycontrol.com/news/business/moneycontrol-research/a-defensive-play-in-power-4812981.html,"Representative image

Highlights - Market worries remain about slow capex - Opportunities in tariff-based projects to help make up shortfall in traditional sources of capex - Monetisation of existing transmission assets could add to growth and unlock value - Valuations at historic low, offering a good 6% dividend yield Since mid-2017, Power Grid Corporation of India’s shares have traded in the Rs180-210 per share range, with this flat performance attributable to lower earnings growth visibility. Power Grid’s capex cycle has moderated in the past few years after a peak in its..."
"November 28, 2019 12:31 PM IST",https://www.moneycontrol.com/news/business/abb-india-gets-nclt-nod-for-demerger-of-power-grid-business-to-appsil-4682011.html,"ABB India on Thursday said that the Bengaluru Bench of the National Company Law Tribunal (NCLT) has approved the demerger of its power grids business to ABB Power Products and Systems India Ltd (APPSIL).

""The Bengaluru Bench of the National Company Law Tribunal (NCLT) vide its order dated November 27, 2019 sanctioned the said Scheme involving the demerger of the power grids business of the company to APPSIL under the provisions of Sections 230 - 232 and other applicable provisions of the Companies Act, 2013,"" ABB India said in a regulatory filing.

The scheme will be effective upon filing the certified copy of order of NCLT with Registrar of Companies, the filing added.

In March, ABB India in a regulatory filing had said that ""the proposed demerger is expected to assist the current power grids division to independently pursue the business excellence built over a long period in the power infrastructure with its robust and time tested business model.""

The shares of the company were trading at Rs 1,444, up 0.37 percent on BSE."
"October 11, 2019 02:51 PM IST",https://www.moneycontrol.com/news/business/earnings/power-grid-q2-pat-seen-up-13-yoy-to-rs-2610-3-cr-kotak-4524831.html,"live bse live

nse live Volume Todays L/H More ×

Kotak has come out with its second quarter (July-September’ 19) earnings estimates for the Electric Utilities sector. The brokerage house expects Power Grid to report net profit at Rs. 2,610.3 crore up 13% year-on-year (up 7.5% quarter-on-quarter).

Net Sales are expected to increase by 2.6 percent Y-o-Y (up 1.3 percent Q-o-Q) to Rs. 8,912.3 crore, according to Kotak.

Earnings before interest, tax, depreciation and amortisation (EBITDA) are likely to rise by 8.1 percent Y-o-Y (up 1.1 percent Q-o-Q) to Rs. 7,974.8 crore.

Disclaimer: The views and investment tips expressed by investment experts on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.

Read More"
"September 12, 2019 12:33 PM IST",https://www.moneycontrol.com/news/business/markets/nearly-50-of-nifty-companies-trading-at-a-discount-should-you-buy-or-stay-put-4424241.html,"live bse live

nse live Volume Todays L/H More ×

Despite being a fair distance away from record-high levels, Nifty's slow but steady rise toward 12,000 is good news for the Indian markets especially as more than 50 percent of the stocks in the index are available at attractive valuations.

About 23 companies, or nearly 50%, of the Nifty50 universe is trading at a discount to their 10-year P/E multiple, data from Motilal Oswal and AceEquity showed. These include Tata Steel, ONGC, Coal India, NTPC, JSW Steel, IOC, Gail India, Axis Bank, Power Grid, among others.

Even though the valuations appear mouthwatering, the questions remains– should you buy around these levels or one should stay put or avoid getting into these stocks altogether?

Investors must note that even though these stock appear attractive based on numbers, the fundamentals may present a different story. Most experts we spoke to opined that investors should tread cautiously when it comes to these stocks.

A Price-to-Earnings ratio or PE value the company is a ratio of current market price to its earnings per share. It also referred to as multiple. This measure of valuing the company is used by investors to filter out stocks for investment.

The golden rule of investment is to pour money in stocks that are trading at attractive levels compared to their intrinsic value, thus allowing investors to create wealth over a period of time.

“We would advise not to go by only the price decline from average price as average can shift further below. Key is to look at what are the business ecosystem that can drift the positives turn profitable for the company and how it reflects on share price,” Pritam Deuskar, Fund Manager, Bonanza Portfolio Ltd told Moneycontrol.

“Today, it looks like as if the pharma sector has bottomed out but when it will start working nobody knows. The kind of infra spending, smart cities, airports, and construction budget till 2030 will come out, for sure some of these companies will benefit,” he said.

Well, markets are built on hope and everything gets priced well in advance. Fundamentally speaking, individual stock fundamentals and business developments matter more than just the price of the stock. Should investors bottom fish in some of these names?

“One has to carry out stock-specific analysis while bottom fishing stocks which are trading at a discount to their historical averages,” Dinesh Rohira, CEO & Founder 5nance.com told Moneycontrol.

“Many of these stocks are cyclical, like Tata Steel, JSW Steel, ONGC and Coal India. These stocks are driven by their commodity-related specifics. Sustainable growth plays an important role while ascertaining a stock’s fundamentals. Sun Pharma and Zee have been in the news for corporate governance reasons, one of them might be out of the woods,” he said.

How relevant are long term averages?

Long term moving averages define the price action of a security. It is a good tool to use while analyzing market movements as valuations are key while analyzing indexes, suggest experts.

The golden rule is that if the index is trading at a significant premium above the moving average then it might be a good time to sell, and vice-versa. But, it should be used with other parameters such as price to book value, as well as moving averages.

“Buying stocks that are trading at deep discounts to long term moving average works better when this happens in cyclical industries. Moving averages like 200 DMA & 30 DMA acts as a general indicator of long term and short term trends,” Romesh Tiwari, Head of Research, CapitalAim told Moneycontrol.

“It must be used with other parameters like PE ratio and Price to book value to make long term buying and selling decisions in quality stocks,” he said.

Disclaimer: The views and investment tips expressed by investment expert on Moneycontrol.com are his own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions."
